facility_id,name,candidate_type,candidate_value,confidence,role,candidate_source_url,raw_sha256,review_status
nca_068,Oakdale Cemetery Soldiers' Lot,hours,HOURS Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Oakdale.asp,4da5c3c44c1e67e5bf81284a734b726718f356548c553777bc83281986dc8512,candidate_not_approved
nca_068,Oakdale Cemetery Soldiers' Lot,hours,Office Hours: Monday thru Friday 7:30 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Oakdale.asp,4da5c3c44c1e67e5bf81284a734b726718f356548c553777bc83281986dc8512,candidate_not_approved
nca_068,Oakdale Cemetery Soldiers' Lot,hours,Closed federal holidays except Memorial Day and Veterans Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Oakdale.asp,4da5c3c44c1e67e5bf81284a734b726718f356548c553777bc83281986dc8512,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,phone,717-865-5254,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,phone,717-865-5256,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,phone,717-843-8006,medium,facility_contact_candidate,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,hours,HOURS Office Hours: Monday through Friday 8:00 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,hours,Closed federal holidays except Memorial Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_069,Prospect Hill Cemetery Soldiers' Lot,hours,Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/ProspectHill_PA.asp,81881ac47d5a19e7d96f745e543d7e3488c68329c7493951c3cf5e6bb38f653c,candidate_not_approved
nca_070,Prospect Hill Cemetery Soldiers' Lot,phone,508-563-7113,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/ProspectHill_VT.asp,a6ba2c748290fe6e8214340f715d6f91288a41f6c2e321bf056d76efd2ed878c,candidate_not_approved
nca_070,Prospect Hill Cemetery Soldiers' Lot,phone,508-564-9946,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/ProspectHill_VT.asp,a6ba2c748290fe6e8214340f715d6f91288a41f6c2e321bf056d76efd2ed878c,candidate_not_approved
nca_070,Prospect Hill Cemetery Soldiers' Lot,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/ProspectHill_VT.asp,a6ba2c748290fe6e8214340f715d6f91288a41f6c2e321bf056d76efd2ed878c,candidate_not_approved
nca_070,Prospect Hill Cemetery Soldiers' Lot,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/ProspectHill_VT.asp,a6ba2c748290fe6e8214340f715d6f91288a41f6c2e321bf056d76efd2ed878c,candidate_not_approved
nca_070,Prospect Hill Cemetery Soldiers' Lot,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/ProspectHill_VT.asp,a6ba2c748290fe6e8214340f715d6f91288a41f6c2e321bf056d76efd2ed878c,candidate_not_approved
nca_070,Prospect Hill Cemetery Soldiers' Lot,hours,HOURS Office Hours: Monday thru Friday 8:00 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/ProspectHill_VT.asp,a6ba2c748290fe6e8214340f715d6f91288a41f6c2e321bf056d76efd2ed878c,candidate_not_approved
nca_070,Prospect Hill Cemetery Soldiers' Lot,hours,Closed federal holidays except Memorial Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/ProspectHill_VT.asp,a6ba2c748290fe6e8214340f715d6f91288a41f6c2e321bf056d76efd2ed878c,candidate_not_approved
nca_070,Prospect Hill Cemetery Soldiers' Lot,hours,Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/ProspectHill_VT.asp,a6ba2c748290fe6e8214340f715d6f91288a41f6c2e321bf056d76efd2ed878c,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,phone,330-335-3069,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,phone,330-335-5087,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,phone,216-348-7217,medium,facility_contact_candidate,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,hours,HOURS Office Hours: Monday thru Friday 7:30 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,hours,Closed Federal Holidays except Memorial Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_071,Woodland Cemetery Soldiers' Lot,hours,Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Woodland.asp,31bec7924d69a5e368a06b0e2403a093b0c17ba7e86160ba1a97c868ae67ff20,candidate_not_approved
nca_072,Woodlawn Cemetery Soldiers' Lot,phone,508-563-7113,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Woodlawn.asp,4b2fc43337dc6dda100405945c9da21900d783a42f5ed67984bfa8d3e310b275,candidate_not_approved
nca_072,Woodlawn Cemetery Soldiers' Lot,phone,508-564-9946,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Woodlawn.asp,4b2fc43337dc6dda100405945c9da21900d783a42f5ed67984bfa8d3e310b275,candidate_not_approved
nca_072,Woodlawn Cemetery Soldiers' Lot,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodlawn.asp,4b2fc43337dc6dda100405945c9da21900d783a42f5ed67984bfa8d3e310b275,candidate_not_approved
nca_072,Woodlawn Cemetery Soldiers' Lot,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodlawn.asp,4b2fc43337dc6dda100405945c9da21900d783a42f5ed67984bfa8d3e310b275,candidate_not_approved
nca_072,Woodlawn Cemetery Soldiers' Lot,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodlawn.asp,4b2fc43337dc6dda100405945c9da21900d783a42f5ed67984bfa8d3e310b275,candidate_not_approved
nca_072,Woodlawn Cemetery Soldiers' Lot,hours,HOURS Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Woodlawn.asp,4b2fc43337dc6dda100405945c9da21900d783a42f5ed67984bfa8d3e310b275,candidate_not_approved
nca_072,Woodlawn Cemetery Soldiers' Lot,hours,Office Hours: Monday thru Friday 8:00 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Woodlawn.asp,4b2fc43337dc6dda100405945c9da21900d783a42f5ed67984bfa8d3e310b275,candidate_not_approved
nca_072,Woodlawn Cemetery Soldiers' Lot,hours,Closed federal holidays except Memorial Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Woodlawn.asp,4b2fc43337dc6dda100405945c9da21900d783a42f5ed67984bfa8d3e310b275,candidate_not_approved
nca_073,Confederate Mound,phone,815-423-9958,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_073,Confederate Mound,phone,815-423-5824,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_073,Confederate Mound,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_073,Confederate Mound,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_073,Confederate Mound,phone,773-288-3800,medium,facility_contact_candidate,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_073,Confederate Mound,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_073,Confederate Mound,hours,HOURS Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_073,Confederate Mound,hours,Office Hours: Monday thru Friday 8:00 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_073,Confederate Mound,hours,"Closed federal holidays, excluding Memorial Day.",low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Confederate_Mound.asp,233da3b3371a8eb1f7a7fad048ff035e1c72add93f51c85440313e2a26a4f682,candidate_not_approved
nca_074,Crown Hill Confederate Plot,phone,765-674-0284,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_074,Crown Hill Confederate Plot,phone,765-674-4521,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_074,Crown Hill Confederate Plot,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_074,Crown Hill Confederate Plot,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_074,Crown Hill Confederate Plot,phone,317-925-8231,medium,facility_contact_candidate,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_074,Crown Hill Confederate Plot,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_074,Crown Hill Confederate Plot,hours,HOURS Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_074,Crown Hill Confederate Plot,hours,Office Hours: Monday thru Friday 8:00 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_074,Crown Hill Confederate Plot,hours,Closed federal holidays except Memorial Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/CrownHill.asp,c08a9c94cb3c1934d777d2d8f791688beee5c78d12c1a66285e57d8f70225553,candidate_not_approved
nca_075,Camp Chase Confederate Cemetery,phone,937-268-2221,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/CampChase.asp,8e60d734379f9fddbec8cf6393faa317cc0bddf6759f47312d3b068bf432472e,candidate_not_approved
nca_075,Camp Chase Confederate Cemetery,phone,937-268-2225,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/CampChase.asp,8e60d734379f9fddbec8cf6393faa317cc0bddf6759f47312d3b068bf432472e,candidate_not_approved
nca_075,Camp Chase Confederate Cemetery,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/CampChase.asp,8e60d734379f9fddbec8cf6393faa317cc0bddf6759f47312d3b068bf432472e,candidate_not_approved
nca_075,Camp Chase Confederate Cemetery,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/CampChase.asp,8e60d734379f9fddbec8cf6393faa317cc0bddf6759f47312d3b068bf432472e,candidate_not_approved
nca_075,Camp Chase Confederate Cemetery,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/CampChase.asp,8e60d734379f9fddbec8cf6393faa317cc0bddf6759f47312d3b068bf432472e,candidate_not_approved
nca_075,Camp Chase Confederate Cemetery,hours,HOURS Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/CampChase.asp,8e60d734379f9fddbec8cf6393faa317cc0bddf6759f47312d3b068bf432472e,candidate_not_approved
nca_075,Camp Chase Confederate Cemetery,hours,Office Hours: Monday thru Friday 8:00 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/CampChase.asp,8e60d734379f9fddbec8cf6393faa317cc0bddf6759f47312d3b068bf432472e,candidate_not_approved
nca_075,Camp Chase Confederate Cemetery,hours,Closed federal holidays except Memorial Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/CampChase.asp,8e60d734379f9fddbec8cf6393faa317cc0bddf6759f47312d3b068bf432472e,candidate_not_approved
nca_076,Confederate Stockade Cemetery,phone,330-335-3069,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Confederate_Stockade.asp,56d80a1f589ff85d9d579e7ea55561be596677cffe9ef54c97afb576880fc2fe,candidate_not_approved
nca_076,Confederate Stockade Cemetery,phone,330-335-5087,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Confederate_Stockade.asp,56d80a1f589ff85d9d579e7ea55561be596677cffe9ef54c97afb576880fc2fe,candidate_not_approved
nca_076,Confederate Stockade Cemetery,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/Confederate_Stockade.asp,56d80a1f589ff85d9d579e7ea55561be596677cffe9ef54c97afb576880fc2fe,candidate_not_approved
nca_076,Confederate Stockade Cemetery,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/Confederate_Stockade.asp,56d80a1f589ff85d9d579e7ea55561be596677cffe9ef54c97afb576880fc2fe,candidate_not_approved
nca_076,Confederate Stockade Cemetery,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/Confederate_Stockade.asp,56d80a1f589ff85d9d579e7ea55561be596677cffe9ef54c97afb576880fc2fe,candidate_not_approved
nca_076,Confederate Stockade Cemetery,hours,HOURS Office Hours: Monday thru Friday 7:30 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Confederate_Stockade.asp,56d80a1f589ff85d9d579e7ea55561be596677cffe9ef54c97afb576880fc2fe,candidate_not_approved
nca_076,Confederate Stockade Cemetery,hours,Closed Federal Holidays except Memorial Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Confederate_Stockade.asp,56d80a1f589ff85d9d579e7ea55561be596677cffe9ef54c97afb576880fc2fe,candidate_not_approved
nca_076,Confederate Stockade Cemetery,hours,Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Confederate_Stockade.asp,56d80a1f589ff85d9d579e7ea55561be596677cffe9ef54c97afb576880fc2fe,candidate_not_approved
nca_077,North Alton Confederate Cemetery,phone,314-845-8320,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/North_Alton.asp,3bd29620c71886121cad440d978ef6f43006ac0d1e0b137dbf967269edad92f5,candidate_not_approved
nca_077,North Alton Confederate Cemetery,phone,314-845-8355,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/North_Alton.asp,3bd29620c71886121cad440d978ef6f43006ac0d1e0b137dbf967269edad92f5,candidate_not_approved
nca_077,North Alton Confederate Cemetery,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/North_Alton.asp,3bd29620c71886121cad440d978ef6f43006ac0d1e0b137dbf967269edad92f5,candidate_not_approved
nca_077,North Alton Confederate Cemetery,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/North_Alton.asp,3bd29620c71886121cad440d978ef6f43006ac0d1e0b137dbf967269edad92f5,candidate_not_approved
nca_077,North Alton Confederate Cemetery,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/North_Alton.asp,3bd29620c71886121cad440d978ef6f43006ac0d1e0b137dbf967269edad92f5,candidate_not_approved
nca_077,North Alton Confederate Cemetery,hours,HOURS Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/North_Alton.asp,3bd29620c71886121cad440d978ef6f43006ac0d1e0b137dbf967269edad92f5,candidate_not_approved
nca_077,North Alton Confederate Cemetery,hours,Office Hours: Monday thru Friday 8:00 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/North_Alton.asp,3bd29620c71886121cad440d978ef6f43006ac0d1e0b137dbf967269edad92f5,candidate_not_approved
nca_078,Point Lookout Confederate Cemetery,phone,410-644-9696,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Point_Lookout.asp,be0dd9885c7cdd6073ce4f32af3501590fc702b428ac6bde238b282baea4d116,candidate_not_approved
nca_078,Point Lookout Confederate Cemetery,phone,410-644-1563,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Point_Lookout.asp,be0dd9885c7cdd6073ce4f32af3501590fc702b428ac6bde238b282baea4d116,candidate_not_approved
nca_078,Point Lookout Confederate Cemetery,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/Point_Lookout.asp,be0dd9885c7cdd6073ce4f32af3501590fc702b428ac6bde238b282baea4d116,candidate_not_approved
nca_078,Point Lookout Confederate Cemetery,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/Point_Lookout.asp,be0dd9885c7cdd6073ce4f32af3501590fc702b428ac6bde238b282baea4d116,candidate_not_approved
nca_078,Point Lookout Confederate Cemetery,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/Point_Lookout.asp,be0dd9885c7cdd6073ce4f32af3501590fc702b428ac6bde238b282baea4d116,candidate_not_approved
nca_078,Point Lookout Confederate Cemetery,hours,HOURS Office Hours: This cemetery is supervised by Baltimore National Cemetery.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Point_Lookout.asp,be0dd9885c7cdd6073ce4f32af3501590fc702b428ac6bde238b282baea4d116,candidate_not_approved
nca_078,Point Lookout Confederate Cemetery,hours,Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Point_Lookout.asp,be0dd9885c7cdd6073ce4f32af3501590fc702b428ac6bde238b282baea4d116,candidate_not_approved
nca_079,Rock Island Confederate Cemetery,phone,309-784-0000,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/RockIsland_Confed.asp,8cc5489c68cfc14318c23db9948680f532eaf435f92668fca9c3c06b28d98ea7,candidate_not_approved
nca_079,Rock Island Confederate Cemetery,phone,309-782-2097,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/RockIsland_Confed.asp,8cc5489c68cfc14318c23db9948680f532eaf435f92668fca9c3c06b28d98ea7,candidate_not_approved
nca_079,Rock Island Confederate Cemetery,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/RockIsland_Confed.asp,8cc5489c68cfc14318c23db9948680f532eaf435f92668fca9c3c06b28d98ea7,candidate_not_approved
nca_079,Rock Island Confederate Cemetery,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/RockIsland_Confed.asp,8cc5489c68cfc14318c23db9948680f532eaf435f92668fca9c3c06b28d98ea7,candidate_not_approved
nca_079,Rock Island Confederate Cemetery,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/RockIsland_Confed.asp,8cc5489c68cfc14318c23db9948680f532eaf435f92668fca9c3c06b28d98ea7,candidate_not_approved
nca_079,Rock Island Confederate Cemetery,hours,HOURS Office Hours: Monday thru Friday 7:30 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/RockIsland_Confed.asp,8cc5489c68cfc14318c23db9948680f532eaf435f92668fca9c3c06b28d98ea7,candidate_not_approved
nca_079,Rock Island Confederate Cemetery,hours,Closed federal holidays except Memorial Day and Veterans Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/RockIsland_Confed.asp,8cc5489c68cfc14318c23db9948680f532eaf435f92668fca9c3c06b28d98ea7,candidate_not_approved
nca_080,Union Confederate Monument Site,phone,913-727-1376,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,phone,913-727-1905,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,phone,816-472-4990,medium,facility_contact_candidate,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,hours,HOURS Visitation Hours: Open daily from sunrise to sunset.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,hours,Office Hours: Monday through Saturday 7:00 a.m.,medium,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,hours,Closed federal holidays except Memorial Day.,low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_080,Union Confederate Monument Site,hours,"The Union Cemetery Historical Society Office is open Wednesday, 9:00 a.m.",low,facility_hours_candidate,https://www.cem.va.gov/cems/lots/Union_Confed.asp,eb55b8f70cdc6ab623ef8fc33766d4772d387e0098eea0228cd3b25f0dfabfb7,candidate_not_approved
nca_081,Woodlawn Monument Site,phone,217-492-4070,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Woodlawn_Monument.asp,7fcf4d4894e130f78e5b33d05d4ade58622d066ee9520cc15fcbd143a4117150,candidate_not_approved
nca_081,Woodlawn Monument Site,phone,217-492-4072,low,possibly_non_primary,https://www.cem.va.gov/cems/lots/Woodlawn_Monument.asp,7fcf4d4894e130f78e5b33d05d4ade58622d066ee9520cc15fcbd143a4117150,candidate_not_approved
nca_081,Woodlawn Monument Site,phone,866-900-6417,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodlawn_Monument.asp,7fcf4d4894e130f78e5b33d05d4ade58622d066ee9520cc15fcbd143a4117150,candidate_not_approved
nca_081,Woodlawn Monument Site,phone,800-535-1117,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodlawn_Monument.asp,7fcf4d4894e130f78e5b33d05d4ade58622d066ee9520cc15fcbd143a4117150,candidate_not_approved
nca_081,Woodlawn Monument Site,phone,812-877-2531,medium,facility_contact_candidate,https://www.cem.va.gov/cems/lots/Woodlawn_Monument.asp,7fcf4d4894e130f78e5b33d05d4ade58622d066ee9520cc15fcbd143a4117150,candidate_not_approved
nca_081,Woodlawn Monument Site,phone,800-799-4889,low,national_or_shared,https://www.cem.va.gov/cems/lots/Woodlawn_Monument.asp,7fcf4d4894e130f78e5b33d05d4ade58622d066ee9520cc15fcbd143a4117150,candidate_not_approved
