facility_id,name,source_system,station_code,facility_type,latitude,longitude,physical_address_formatted,physical_address_line1,physical_address_line2,physical_address_city,physical_address_state,physical_address_postal_code,physical_address_country,physical_address_source,physical_address_confidence,public_phone,website_url
vha_504BY,Lubbock VA Clinic,discoverva_va_locator_facility_list,504BY,va_health_facility,33.59240678,,"Lubbock, TX",,,Lubbock,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_504BZ,Clovis VA Clinic,discoverva_va_locator_facility_list,504BZ,va_health_facility,34.43346,,"Clovis, NM",,,Clovis,NM,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_504GA,Childress VA Clinic,discoverva_va_locator_facility_list,504GA,va_health_facility,34.43641305,,"Childress, TX",,,Childress,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_504HB,Dalhart VA Clinic,discoverva_va_locator_facility_list,504HB,va_health_facility,36.06255895,,"Dalhart, TX",,,Dalhart,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506,Lieutenant Colonel Charles S. Kettles VA Medical Center,discoverva_va_locator_facility_list,506,va_health_facility,42.28478444,,"Ann Arbor, MI",,,Ann Arbor,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506GA,Toledo VA Clinic,discoverva_va_locator_facility_list,506GA,va_health_facility,41.618907,,"Toledo, OH",,,Toledo,OH,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506GB,Flint VA Clinic,discoverva_va_locator_facility_list,506GB,va_health_facility,42.992235,,"Flint, MI",,,Flint,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506GC,Jackson VA Clinic,discoverva_va_locator_facility_list,506GC,va_health_facility,42.23519846,,"Michigan Center, MI",,,Michigan Center,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506GD,Major General Oliver W. Dillard VA Clinic,discoverva_va_locator_facility_list,506GD,va_health_facility,42.3264086,,"Canton, MI",,,Canton,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506GE,Howell VA Clinic,discoverva_va_locator_facility_list,506GE,va_health_facility,42.59145584,,"Howell, MI",,,Howell,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506GF,Adrian VA Clinic,discoverva_va_locator_facility_list,506GF,va_health_facility,41.9127527,,"Adrian, MI",,,Adrian,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506GG,Findlay VA Clinic,discoverva_va_locator_facility_list,506GG,va_health_facility,41.06576312,,"Findlay, OH",,,Findlay,OH,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506QA,Packard Road VA Clinic,discoverva_va_locator_facility_list,506QA,va_health_facility,42.24533222,,"Ann Arbor, MI",,,Ann Arbor,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_506QB,Green Road VA Clinic,discoverva_va_locator_facility_list,506QB,va_health_facility,42.31033722,,"Ann Arbor, MI",,,Ann Arbor,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508,Joseph Maxwell Cleland Atlanta VA Medical Center,discoverva_va_locator_facility_list,508,va_health_facility,33.801939,,"Decatur, GA",,,Decatur,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GA,Fort McPherson VA Clinic,discoverva_va_locator_facility_list,508GA,va_health_facility,33.70639702,,"Atlanta, GA",,,Atlanta,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GE,Oakwood VA Clinic,discoverva_va_locator_facility_list,508GE,va_health_facility,34.2075504,,"Flowery Branch, GA",,,Flowery Branch,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GF,West Cobb County VA Clinic,discoverva_va_locator_facility_list,508GF,va_health_facility,33.94630601,,"Marietta, GA",,,Marietta,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GG,Stockbridge VA Clinic,discoverva_va_locator_facility_list,508GG,va_health_facility,33.51200473,,"Stockbridge, GA",,,Stockbridge,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GH,Lawrenceville VA Clinic,discoverva_va_locator_facility_list,508GH,va_health_facility,33.96821253,,"Lawrenceville, GA",,,Lawrenceville,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GI,Newnan VA Clinic,discoverva_va_locator_facility_list,508GI,va_health_facility,33.40093446,,"Newnan, GA",,,Newnan,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GJ,Blairsville VA Clinic,discoverva_va_locator_facility_list,508GJ,va_health_facility,34.88665254,,"Blairsville, GA",,,Blairsville,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GK,Trinka Davis Veterans Village,discoverva_va_locator_facility_list,508GK,va_health_facility,33.58937018,,"Carrollton, GA",,,Carrollton,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GL,Rome VA Clinic,discoverva_va_locator_facility_list,508GL,va_health_facility,34.22016896,,"Rome, GA",,,Rome,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GM,Pickens County VA Clinic,discoverva_va_locator_facility_list,508GM,va_health_facility,34.46277308,,"Jasper, GA",,,Jasper,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GN,Covington VA Clinic,discoverva_va_locator_facility_list,508GN,va_health_facility,33.57893605,,"Covington, GA",,,Covington,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GO,Northeast Cobb County VA Clinic,discoverva_va_locator_facility_list,508GO,va_health_facility,33.97194,,"Marietta, GA",,,Marietta,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GP,South Cobb County VA Clinic,discoverva_va_locator_facility_list,508GP,va_health_facility,33.89379506,,"Smyrna, GA",,,Smyrna,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GQ,Cobb County VA Clinic,discoverva_va_locator_facility_list,508GQ,va_health_facility,33.98209773,,"Marietta, GA",,,Marietta,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508GS,Pike County VA Clinic,discoverva_va_locator_facility_list,508GS,va_health_facility,33.11780147,,"Zebulon, GA",,,Zebulon,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508QC,Henderson Mill VA Clinic,discoverva_va_locator_facility_list,508QC,va_health_facility,33.85242992,,"Atlanta, GA",,,Atlanta,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508QE,Gwinnett County VA Clinic,discoverva_va_locator_facility_list,508QE,va_health_facility,33.96962413,,"Lawrenceville, GA",,,Lawrenceville,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508QF,Atlanta VA Clinic,discoverva_va_locator_facility_list,508QF,va_health_facility,33.78142043,,"Decatur, GA",,,Decatur,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508QH,South Fulton County VA Clinic,discoverva_va_locator_facility_list,508QH,va_health_facility,33.6132,,"College Park, GA",,,College Park,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508QI,North DeKalb County VA Clinic,discoverva_va_locator_facility_list,508QI,va_health_facility,33.849333,,"Brookhaven, GA",,,Brookhaven,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_508QJ,Tucker VA Clinic,discoverva_va_locator_facility_list,508QJ,va_health_facility,33.85370616,,"Atlanta, GA",,,Atlanta,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_509,Charlie Norwood Department of Veterans Affairs Medical Center,discoverva_va_locator_facility_list,509,va_health_facility,33.4728,,"Augusta, GA",,,Augusta,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_509A0,Augusta VA Medical Center-Uptown,discoverva_va_locator_facility_list,,va_health_facility,33.46768426,,"Augusta, GA",,,Augusta,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_509GA,Athens VA Clinic,discoverva_va_locator_facility_list,509GA,va_health_facility,33.98818461,,"Athens, GA",,,Athens,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_509GB,Aiken VA Clinic,discoverva_va_locator_facility_list,509GB,va_health_facility,33.52106695,,"Aiken, SC",,,Aiken,SC,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_509QA,Ray Hendrix Department Of Veterans Affairs Clinic,discoverva_va_locator_facility_list,509QA,va_health_facility,32.44099844,,"Statesboro, GA",,,Statesboro,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512,Baltimore VA Medical Center,discoverva_va_locator_facility_list,512,va_health_facility,39.289743,,"Baltimore, MD",,,Baltimore,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512A5,Perry Point VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,39.55124523,,"Perry Point, MD",,,Perry Point,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512GA,Cambridge VA Clinic,discoverva_va_locator_facility_list,512GA,va_health_facility,38.55080039,,"Cambridge, MD",,,Cambridge,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512GC,Glen Burnie VA Clinic,discoverva_va_locator_facility_list,512GC,va_health_facility,39.14822906,,"Glen Burnie, MD",,,Glen Burnie,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512GD,Loch Raven VA Medical Center,discoverva_va_locator_facility_list,512GD,va_health_facility,39.33617627,,"Baltimore, MD",,,Baltimore,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512GE,Pocomoke City VA Clinic,discoverva_va_locator_facility_list,512GE,va_health_facility,38.06169422,,"Pocomoke City, MD",,,Pocomoke City,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512GF,Eastern Baltimore County VA Clinic,discoverva_va_locator_facility_list,512GF,va_health_facility,39.35782227,,"Rosedale, MD",,,Rosedale,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512GG,Fort Meade VA Clinic,discoverva_va_locator_facility_list,512GG,va_health_facility,39.09661679,,"Fort Meade, MD",,,Fort Meade,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_512QA,Baltimore VA Clinic,discoverva_va_locator_facility_list,512QA,va_health_facility,39.290193,,"Baltimore, MD",,,Baltimore,MD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_515,Battle Creek VA Medical Center,discoverva_va_locator_facility_list,515,va_health_facility,42.3472323,,"Battle Creek, MI",,,Battle Creek,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_515BY,Wyoming VA Clinic,discoverva_va_locator_facility_list,515BY,va_health_facility,42.85817905,,"Wyoming, MI",,,Wyoming,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_515GA,Muskegon VA Clinic,discoverva_va_locator_facility_list,515GA,va_health_facility,43.2342933,,"Muskegon, MI",,,Muskegon,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_515GB,Lansing VA Clinic,discoverva_va_locator_facility_list,515GB,va_health_facility,42.67517853,,"Lansing, MI",,,Lansing,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_515GC,Benton Harbor VA Clinic,discoverva_va_locator_facility_list,515GC,va_health_facility,42.08192662,,"Benton Harbor, MI",,,Benton Harbor,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_515QB,Century Avenue VA Clinic,discoverva_va_locator_facility_list,515QB,va_health_facility,42.95174401,,"Grand Rapids, MI",,,Grand Rapids,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516,C.W. Bill Young Department of Veterans Affairs Medical Center,discoverva_va_locator_facility_list,516,va_health_facility,27.81385653,,"Bay Pines, FL",,,Bay Pines,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516BZ,Lee County VA Clinic,discoverva_va_locator_facility_list,516BZ,va_health_facility,26.685315,,"Cape Coral, FL",,,Cape Coral,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516GA,Sarasota VA Clinic,discoverva_va_locator_facility_list,516GA,va_health_facility,27.29876551,,"Sarasota, FL",,,Sarasota,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516GB,St. Petersburg VA Clinic,discoverva_va_locator_facility_list,516GB,va_health_facility,27.78066,,"St. Petersburg, FL",,,St. Petersburg,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516GC,North Pinellas VA Clinic,discoverva_va_locator_facility_list,516GC,va_health_facility,28.01247995,,"Clearwater, FL",,,Clearwater,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516GD,Bradenton VA Clinic,discoverva_va_locator_facility_list,516GD,va_health_facility,27.492975,,"Bradenton, FL",,,Bradenton,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516GE,Port Charlotte VA Clinic,discoverva_va_locator_facility_list,516GE,va_health_facility,26.966556,,"Port Charlotte, FL",,,Port Charlotte,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516GF,Naples VA Clinic,discoverva_va_locator_facility_list,516GF,va_health_facility,26.15943177,,"Naples, FL",,,Naples,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_516GH,Sebring VA Clinic,discoverva_va_locator_facility_list,516GH,va_health_facility,27.44478901,,"Sebring, FL",,,Sebring,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_517,Beckley VA Medical Center,discoverva_va_locator_facility_list,517,va_health_facility,37.76603684,,"Beckley, WV",,,Beckley,WV,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_517GB,Greenbrier County VA Clinic,discoverva_va_locator_facility_list,517GB,va_health_facility,37.76977742,,"Ronceverte, WV",,,Ronceverte,WV,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_517HK,Beckley VA Mobile Clinic,discoverva_va_locator_facility_list,517HK,va_health_facility,37.76511805,,"Beckley, WV",,,Beckley,WV,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_517QA,Princeton VA Clinic,discoverva_va_locator_facility_list,517QA,va_health_facility,37.35941427,,"Princeton, WV",,,Princeton,WV,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_518,Edith Nourse Rogers Memorial Veterans' Hospital,discoverva_va_locator_facility_list,518,va_health_facility,42.50367478,,"Bedford, MA",,,Bedford,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_518GA,Lynn VA Clinic,discoverva_va_locator_facility_list,518GA,va_health_facility,42.470514,,"Lynn, MA",,,Lynn,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_518GB,Haverhill VA Clinic,discoverva_va_locator_facility_list,518GB,va_health_facility,42.776001,,"Haverhill, MA",,,Haverhill,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_518GE,Gloucester VA Clinic,discoverva_va_locator_facility_list,518GE,va_health_facility,42.61311041,,"Gloucester, MA",,,Gloucester,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_519,"George H. O'Brien, Jr., Department of Veterans Affairs Medical Center",discoverva_va_locator_facility_list,519,va_health_facility,32.23192581,,"Big Spring, TX",,,Big Spring,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_519GA,Wilson and Young Medal of Honor VA Clinic,discoverva_va_locator_facility_list,519GA,va_health_facility,31.92102,,"Odessa, TX",,,Odessa,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_519GB,Hobbs VA Clinic,discoverva_va_locator_facility_list,519GB,va_health_facility,32.71213758,,"Hobbs, NM",,,Hobbs,NM,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_519GD,Fort Stockton VA Clinic,discoverva_va_locator_facility_list,519GD,va_health_facility,30.89597115,,"Fort Stockton, TX",,,Fort Stockton,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_519HC,Abilene VA Clinic,discoverva_va_locator_facility_list,519HC,va_health_facility,32.404671,,"Abilene, TX",,,Abilene,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_519HF,Colonel Charles and JoAnne Powell VA Clinic,discoverva_va_locator_facility_list,519HF,va_health_facility,31.4251648,,"San Angelo, TX",,,San Angelo,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_520,Biloxi VA Medical Center,discoverva_va_locator_facility_list,520,va_health_facility,30.40904262,,"Biloxi, MS",,,Biloxi,MS,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_520BZ,Pensacola VA Clinic,discoverva_va_locator_facility_list,520BZ,va_health_facility,30.40046729,,"Pensacola, FL",,,Pensacola,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_520GA,Mobile VA Clinic,discoverva_va_locator_facility_list,520GA,va_health_facility,30.59883444,,"Mobile, AL",,,Mobile,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_520GB,Panama City Beach VA Clinic,discoverva_va_locator_facility_list,520GB,va_health_facility,30.159828,,"Panama City Beach, FL",,,Panama City Beach,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_520GC,Eglin Air Force Base VA Clinic,discoverva_va_locator_facility_list,520GC,va_health_facility,30.46216553,,"Eglin Air Force Base, FL",,,Eglin Air Force Base,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_520QA,Panama City Beach West VA Clinic,discoverva_va_locator_facility_list,520QA,va_health_facility,30.19395626,,"Panama City Beach, FL",,,Panama City Beach,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_520QC,Naval Hospital Pensacola VA Clinic,discoverva_va_locator_facility_list,520QC,va_health_facility,30.39690083,,"Pensacola, FL",,,Pensacola,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521,Birmingham VA Medical Center,discoverva_va_locator_facility_list,521,va_health_facility,33.504219,,"Birmingham, AL",,,Birmingham,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GA,Huntsville VA Clinic,discoverva_va_locator_facility_list,521GA,va_health_facility,34.726446,,"Huntsville, AL",,,Huntsville,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GC,Florence VA Clinic,discoverva_va_locator_facility_list,521GC,va_health_facility,34.74919803,,"Sheffield, AL",,,Sheffield,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GD,Rainbow City VA Clinic,discoverva_va_locator_facility_list,521GD,va_health_facility,33.96324949,,"Gadsden, AL",,,Gadsden,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GE,Oxford VA Clinic,discoverva_va_locator_facility_list,521GE,va_health_facility,33.61274559,,"Oxford, AL",,,Oxford,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GF,Jasper VA Clinic,discoverva_va_locator_facility_list,521GF,va_health_facility,33.83910677,,"Jasper, AL",,,Jasper,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GG,Bessemer VA Clinic,discoverva_va_locator_facility_list,521GG,va_health_facility,33.37497391,,"Bessemer, AL",,,Bessemer,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GH,Childersburg VA Clinic,discoverva_va_locator_facility_list,521GH,va_health_facility,33.280588,,"Childersburg, AL",,,Childersburg,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GI,Colonel Ola Lee Mize Department of Veterans Affairs Clinic,discoverva_va_locator_facility_list,521GI,va_health_facility,34.306403,,"Guntersville, AL",,,Guntersville,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521GJ,Birmingham VA Clinic,discoverva_va_locator_facility_list,521GJ,va_health_facility,33.50877404,,"Birmingham, AL",,,Birmingham,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521QB,Birmingham East VA Clinic,discoverva_va_locator_facility_list,521QB,va_health_facility,33.53081409,,"Irondale, AL",,,Irondale,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_521QC,Birmingham VA Mobile Clinic,discoverva_va_locator_facility_list,521QC,va_health_facility,33.50468219,,"Birmingham, AL",,,Birmingham,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_523,Jamaica Plain VA Medical Center,discoverva_va_locator_facility_list,523,va_health_facility,42.32714719,,"Boston, MA",,,Boston,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_523A4,West Roxbury VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,42.274242,,"West Roxbury, MA",,,West Roxbury,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_523A5,Brockton VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,42.060906,,"Brockton, MA",,,Brockton,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_523BY,Lowell VA Clinic,discoverva_va_locator_facility_list,523BY,va_health_facility,42.61937432,,"Lowell, MA",,,Lowell,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_523BZ,Causeway VA Clinic,discoverva_va_locator_facility_list,523BZ,va_health_facility,42.36659056,,"Boston, MA",,,Boston,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_523GA,Framingham VA Clinic,discoverva_va_locator_facility_list,523GA,va_health_facility,42.28301175,,"Framingham, MA",,,Framingham,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_523GC,Quincy VA Clinic,discoverva_va_locator_facility_list,523GC,va_health_facility,42.272541,,"Quincy, MA",,,Quincy,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_523GD,Plymouth VA Clinic,discoverva_va_locator_facility_list,523GD,va_health_facility,41.923754,,"Plymouth, MA",,,Plymouth,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_526,James J. Peters Department of Veterans Affairs Medical Center,discoverva_va_locator_facility_list,526,va_health_facility,40.868667,,"Bronx, NY",,,Bronx,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_526GA,White Plains VA Clinic,discoverva_va_locator_facility_list,526GA,va_health_facility,41.03277655,,"White Plains, NY",,,White Plains,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_526GB,Yonkers VA Clinic,discoverva_va_locator_facility_list,526GB,va_health_facility,40.93282471,,"Yonkers, NY",,,Yonkers,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_526GD,Thomas P. Noonan Jr. Department of Veterans Affairs Outpatient Clinic,discoverva_va_locator_facility_list,526GD,va_health_facility,40.743333,,"Ridgewood, NY",,,Ridgewood,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528,Buffalo VA Medical Center,discoverva_va_locator_facility_list,528,va_health_facility,42.951213,,"Buffalo, NY",,,Buffalo,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528A4,Batavia VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,43.01068917,,"Batavia, NY",,,Batavia,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528A5,Canandaigua VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,42.9008251,,"Canandaigua, NY",,,Canandaigua,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528A6,Bath VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,42.3434334,,"Bath, NY",,,Bath,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528A7,Syracuse VA Medical Center,discoverva_va_locator_facility_list,,va_health_facility,43.03835653,,"Syracuse, NY",,,Syracuse,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528A8,Samuel S. Stratton Department of Veterans Affairs Medical Center,discoverva_va_locator_facility_list,,va_health_facility,42.65073,,"Albany, NY",,,Albany,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528G2,Westport VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,44.20957345,,"Westport, NY",,,Westport,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528G3,Oneonta VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,42.456267,,"Oneonta, NY",,,Oneonta,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528G4,Elmira VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,42.11089857,,"Elmira, NY",,,Elmira,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528G5,Auburn VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,42.9332785,,"Auburn, NY",,,Auburn,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528G6,Fonda VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,42.96119436,,"Fonda, NY",,,Fonda,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528G7,Catskill VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,42.23167556,,"Catskill, NY",,,Catskill,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528G8,Wellsville VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,42.14903589,,"Wellsville, NY",,,Wellsville,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528G9,Tompkins County VA Clinic,discoverva_va_locator_facility_list,,va_health_facility,42.482925,,"Ithaca, NY",,,Ithaca,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528GB,Jamestown VA Clinic,discoverva_va_locator_facility_list,528GB,va_health_facility,42.082209,,"Jamestown, NY",,,Jamestown,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528GC,Dunkirk VA Clinic,discoverva_va_locator_facility_list,528GC,va_health_facility,42.457572,,"Dunkirk, NY",,,Dunkirk,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528GD,Niagara Falls VA Clinic,discoverva_va_locator_facility_list,528GD,va_health_facility,43.09491977,,"Niagara Falls, NY",,,Niagara Falls,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528GE,Rochester Clinton Crossings VA Clinic,discoverva_va_locator_facility_list,528GE,va_health_facility,43.11531416,,"Rochester, NY",,,Rochester,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528GK,Lockport VA Clinic,discoverva_va_locator_facility_list,528GK,va_health_facility,43.1476797,,"Lockport, NY",,,Lockport,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vha_528GL,Potsdam VA Clinic,discoverva_va_locator_facility_list,528GL,va_health_facility,44.685747,,"Potsdam, NY",,,Potsdam,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
